OA21CD,Pop_count
E00014207,42500.0
E00014208,14878.0
E00014209,14127.0
E00014210,22903.2
E00014211,8304.3
E00014212,20882.4
E00014213,15398.2
E00014214,15189.9
E00014215,12030.1
E00014217,20447.8
E00014218,10714.3
E00014219,14177.2
E00014220,23043.5
E00014221,8018.9
E00014222,6024.1
E00014223,9372.0
E00014224,8952.4
E00014225,5663.1
E00014226,15691.1
E00014227,21428.6
E00014228,9477.6
E00014229,14329.9
E00014230,16090.9
E00014231,9521.5
E00014232,7925.5
E00014233,24181.8
E00014234,12054.8
E00014236,42045.5
E00014237,14625.0
E00014239,9893.6
E00014240,43513.5
E00014241,14196.4
E00014242,44482.8
E00014244,26000.0
E00014247,56428.6
E00014248,26231.9
E00014249,65890.4
E00014250,11447.4
E00014251,34736.8
E00014252,9411.8
E00014254,22153.8
E00014255,5801.5
E00014256,18369.6
E00014257,12888.9
E00014258,31777.8
E00014260,20823.5
E00014261,15726.5
E00014262,6198.6
E00014263,34307.7
E00014264,16423.4
E00014265,16276.6
E00014266,19320.4
E00014267,19230.8
E00014268,25731.7
E00014269,20337.1
E00014270,35000.0
E00014271,5189.1
E00014272,30227.3
E00014273,37346.9
E00014274,21134.0
E00014275,39677.4
E00014276,33387.1
E00014277,25384.6
E00014278,22985.1
E00014279,40769.2
E00014280,4865.9
E00014282,29189.2
E00014284,13711.3
E00014285,11127.5
E00014286,20748.3
E00014287,32285.7
E00014289,33278.7
E00014290,19000.0
E00014291,21449.3
E00014292,10480.8
E00014293,23714.3
E00014294,23880.6
E00014295,27317.1
E00014296,21111.1
E00014297,24782.6
E00014298,33260.9
E00014299,11576.4
E00014300,12976.2
E00014301,13771.0
E00014302,25135.1
E00014303,18095.2
E00014304,16458.3
E00014305,47876.1
E00014309,22444.4
E00014310,21782.2
E00014311,25769.2
E00014312,15381.5
E00014314,3987.2
E00014315,5921.8
E00014316,15116.3
E00014321,9527.6
E00014322,19899.0
E00014323,19302.3
E00014324,26260.9
E00014325,28505.7
E00014326,25500.0
E00014327,9865.5
E00014328,10207.7
E00014329,24607.8
E00014330,10747.1
E00014331,4789.1
E00014332,13153.8
E00014334,14431.8
E00014335,22403.8
E00014336,12516.6
E00014337,17910.4
E00014338,11395.3
E00014339,17096.8
E00014341,11761.0
E00014342,17184.5
E00014344,1980000.0
E00014345,26250.0
E00014347,7832.7
E00014348,32608.7
E00014351,10138.9
E00014353,6105.8
E00014354,26891.9
E00014356,8778.6
E00014357,11759.3
E00014358,6887.8
E00014359,10652.2
E00014360,11012.7
E00014361,7741.9
E00014362,13546.5
E00014363,8070.2
E00014364,18936.2
E00014365,8705.4
E00014366,13945.0
E00014367,6861.9
E00014368,9005.0
E00014370,12755.9
E00014371,11818.2
E00014372,12531.6
E00014373,10731.7
E00014374,7321.1
E00014375,14772.7
E00014376,32222.2
E00014377,9709.3
E00014378,21250.0
E00014379,11405.6
E00014380,6933.0
E00014381,15124.0
E00014382,9136.8
E00014383,2478.0
E00014384,1699.1
E00014385,14733.7
E00014386,22535.2
E00014387,3076.0
E00014388,10260.4
E00014389,33214.3
E00014390,5602.9
E00014391,11448.3
E00014392,29054.1
E00014393,10333.3
E00014394,48739.5
E00014395,19886.4
E00014396,9735.8
E00014397,19069.8
E00014398,14074.1
E00014399,6560.8
E00014400,6650.5
E00014401,7419.4
E00014402,22696.1
E00014403,11779.1
E00014404,16718.8
E00014405,20263.2
E00014406,28429.8
E00014407,11463.4
E00014408,17927.9
E00014409,11210.9
E00014410,9632.7
E00014411,6863.5
E00014412,28561.6
E00014413,15454.5
E00014414,11674.6
E00014415,14191.2
E00014416,10233.5
E00014417,4384.1
E00014418,18285.7
E00014419,7007.9
E00014420,7137.7
E00014421,11989.2
E00014422,11682.7
E00014423,11951.2
E00014424,11287.6
E00014425,19669.4
E00014426,9317.4
E00014427,7147.1
E00014428,11395.3
E00014429,14444.4
E00014430,9508.9
E00014431,23913.0
E00014432,18688.5
E00014433,22477.1
E00014434,8168.5
E00014435,9270.4
E00014436,10850.0
E00014437,16403.5
E00014438,12931.0
E00014439,12561.0
E00014440,27239.6
E00014441,26973.7
E00014442,7076.4
E00014446,20816.3
E00014447,43690.5
E00014448,21884.1
E00014449,13254.7
E00014450,15098.0
E00014451,14629.6
E00014452,20850.3
E00014453,20454.5
E00014454,12077.3
E00014455,13627.9
E00014456,9565.2
E00014457,15723.7
E00014458,11441.0
E00014459,8554.2
E00014460,6339.6
E00014461,32875.0
E00014462,13868.3
E00014463,8794.0
E00014464,13919.6
E00014465,7154.3
E00014466,21273.9
E00014468,23649.6
E00014469,17368.4
E00014470,59833.3
E00014471,5528.5
E00014473,8259.1
E00014474,25096.2
E00014475,12611.9
E00014476,32500.0
E00014477,3883.5
E00014478,37777.8
E00014479,51071.4
E00014480,39555.6
E00014481,15172.4
E00014482,24337.3
E00014483,11258.3
E00014484,11928.6
E00014485,10000.0
E00014486,14519.8
E00014487,11262.1
E00014488,9085.7
E00014489,9127.9
E00014490,20000.0
E00014491,16887.4
E00014492,13333.3
E00014493,13631.0
E00014494,13265.3
E00014495,11863.4
E00014496,9293.5
E00014497,11972.8
E00014498,10810.8
E00014499,13482.1
E00014500,14444.4
E00014501,19587.6
E00014502,5068.5
E00014505,26301.4
E00014506,19450.5
E00014507,10484.6
E00014508,7903.9
E00014509,14690.3
E00014510,23500.0
E00014511,26491.2
E00014512,12727.3
E00014513,25538.5
E00014514,12638.0
E00014516,13277.8
E00014518,11589.4
E00014520,13619.6
E00014521,12049.7
E00014522,5767.8
E00014523,7877.1
E00014524,13333.3
E00014525,16849.3
E00014526,13368.4
E00014527,18505.7
E00014528,19661.0
E00014529,17101.4
E00014530,19354.8
E00014531,15476.2
E00014532,5493.4
E00014533,14642.9
E00014534,18235.3
E00014535,13537.4
E00014536,22207.8
E00014537,9758.6
E00014538,9778.8
E00014539,9866.7
E00014540,21898.7
E00014541,21400.0
E00014542,36607.1
E00014543,17547.2
E00014544,21000.0
E00014545,26470.6
E00014546,11379.3
E00014547,16631.6
E00014548,13333.3
E00014549,20297.0
E00014550,14232.8
E00014551,20495.0
E00014552,9663.7
E00014553,16792.5
E00014554,32297.3
E00014555,22894.7
E00014556,6884.1
E00014557,6438.0
E00014558,8884.8
E00014559,24634.1
E00014560,12631.6
E00014561,16754.4
E00014562,13877.6
E00014563,4584.3
E00014564,30259.7
E00014565,16666.7
E00014566,16129.0
E00014567,29009.0
E00014568,17129.6
E00014569,35156.3
E00014570,25473.7
E00014571,22100.8
E00014572,2118.6
E00014573,24810.1
E00014574,30866.1
E00014575,14968.2
E00014576,23373.5
E00014577,24403.7
E00014578,8191.5
E00014579,6226.9
E00014580,19842.5
E00014581,17967.5
E00014582,11397.1
E00014583,6746.4
E00014584,9726.0
E00014585,7081.5
E00014586,4661.9
E00014587,32272.7
E00014588,22941.2
E00014589,7655.5
E00014590,11581.2
E00014591,10819.7
E00014592,7974.1
E00014593,10922.3
E00014594,3520.8
E00014596,1818.6
E00014598,14485.3
E00014599,17478.3
E00014600,18500.0
E00014601,8974.4
E00014602,20681.8
E00014603,13378.4
E00014604,35892.9
E00014605,15762.7
E00014606,15974.0
E00014607,15892.9
E00014609,4682.9
E00014611,6813.2
E00014612,7025.3
E00014614,17586.2
E00014615,9856.7
E00014616,11234.6
E00014617,23709.7
E00014618,16445.8
E00014619,26607.1
E00014620,8317.5
E00014621,10488.3
E00014622,8961.5
E00014623,4616.7
E00014624,22129.6
E00014625,10295.2
E00014626,20066.7
E00014627,27391.3
E00014628,10163.9
E00014629,33666.7
E00014630,28727.3
E00014631,36279.1
E00014632,26814.2
E00014633,12813.9
E00014634,20932.2
E00014635,15812.5
E00014636,6503.0
E00014637,11666.7
E00014638,10923.1
E00014639,13682.0
E00014640,17857.1
E00014641,10169.5
E00014642,39500.0
E00014643,21367.5
E00014644,25333.3
E00014645,15857.1
E00014646,11875.0
E00014647,10608.1
E00014648,2778.4
E00014649,11444.4
E00014650,7724.6
E00014651,19638.6
E00014652,6219.3
E00014653,12975.2
E00014654,14727.3
E00014655,25119.0
E00014656,26721.3
E00014657,16915.9
E00014658,6126.3
E00014659,15984.8
E00014660,7811.4
E00014662,8542.4
E00014664,7168.7
E00014665,11719.7
E00014666,26865.7
E00014667,24566.9
E00014668,12189.3
E00014669,9711.5
E00014670,19142.9
E00014671,22933.3
E00014672,19340.7
E00014673,17416.7
E00014675,5199.4
E00014676,9913.8
E00014677,5824.8
E00014678,5208.0
E00014679,5312.1
E00014680,1638.9
E00014681,5050.2
E00014682,4805.6
E00014683,1157.2
E00014684,11289.2
E00014686,11080.2
E00014687,11271.2
E00014688,10330.6
E00014689,6687.2
E00014690,456.9
E00014691,10914.6
E00014692,3842.7
E00014693,3000.0
E00014694,4649.7
E00014695,3014.5
E00014696,3178.7
E00014697,6480.5
E00014698,4073.2
E00014699,3443.2
E00014700,5418.0
E00014701,5714.3
E00014702,10754.7
E00014703,3517.6
E00014704,15625.0
E00014705,12105.3
E00014706,7923.5
E00014707,5090.7
E00014708,5407.7
E00014709,13680.6
E00014710,10942.8
E00014711,15982.9
E00014712,9000.0
E00014713,4520.5
E00014714,2862.7
E00014715,8796.7
E00014716,9683.3
E00014717,4257.4
E00014718,5140.8
E00014719,6036.7
E00014720,5256.0
E00014721,7564.1
E00014722,4051.2
E00014723,3447.2
E00014724,9160.0
E00014725,4522.4
E00014726,10612.9
E00014727,6395.3
E00014728,8785.4
E00014729,4355.3
E00014730,16604.5
E00014731,10692.6
E00014732,17880.8
E00014733,10765.8
E00014734,6350.4
E00014735,18070.2
E00014736,5702.2
E00014737,11969.7
E00014738,4618.6
E00014739,6732.8
E00014740,7980.0
E00014741,12755.9
E00014742,10657.3
E00014743,9873.0
E00014744,11637.1
E00014745,8871.4
E00014746,7561.5
E00014747,6489.6
E00014748,9810.8
E00014749,10207.7
E00014750,6389.5
E00014751,5599.0
E00014752,1903.9
E00014753,3072.4
E00014754,7325.8
E00014755,4163.7
E00014756,1550.3
E00014757,9410.4
E00014758,6221.8
E00014759,10869.6
E00014760,9235.0
E00014761,8065.2
E00014762,3611.4
E00014763,7578.1
E00014764,5928.2
E00014765,6933.1
E00014767,11948.5
E00014768,9757.6
E00014769,13374.5
E00014770,13867.9
E00014771,7906.5
E00014772,9633.0
E00014773,12674.0
E00014774,12500.0
E00014775,9812.6
E00014776,9632.4
E00014777,8724.0
E00014778,6610.9
E00014779,5888.2
E00014780,11032.6
E00014781,5144.7
E00014782,6750.0
E00014783,11347.3
E00014784,10576.3
E00014785,12209.3
E00014786,11380.4
E00014787,12707.6
E00014788,9651.2
E00014789,14638.3
E00014790,18278.1
E00014791,13992.7
E00014792,12600.0
E00014794,12936.5
E00014795,10035.3
E00014796,13103.4
E00014797,12741.3
E00014798,13246.8
E00014799,14553.2
E00014801,4716.1
E00014802,5131.0
E00014803,6836.5
E00014804,6963.6
E00014805,2606.3
E00014806,8856.3
E00014807,6873.9
E00014808,8140.7
E00014809,8443.3
E00014810,8206.5
E00014811,1275.1
E00014812,5369.4
E00014813,5563.5
E00014814,1762.2
E00014815,2555.6
E00014816,7436.4
E00014817,4910.4
E00014818,7413.8
E00014819,10685.7
E00014820,7843.1
E00014821,8333.3
E00014822,6659.4
E00014823,5756.5
E00014824,7268.7
E00014825,6127.4
E00014826,7304.8
E00014827,8826.7
E00014828,5197.0
E00014829,3717.9
E00014830,1975.7
E00014831,4175.9
E00014832,6825.0
E00014833,8341.1
E00014834,5937.5
E00014835,4417.0
E00014836,7104.7
E00014837,8134.3
E00014838,4639.0
E00014839,6756.8
E00014840,2710.1
E00014841,8474.6
E00014842,5978.5
E00014843,5660.4
E00014844,4303.8
E00014845,9814.8
E00014846,7090.9
E00014847,8110.8
E00014848,3141.4
E00014849,6151.1
E00014850,634.9
E00014851,6106.9
E00014852,2115.8
E00014853,8536.6
E00014854,3745.8
E00014855,398.8
E00014856,409.3
E00014857,7473.5
E00014858,131.4
E00014859,2489.3
E00014860,3861.5
E00014861,1369.6
E00014862,4541.3
E00014863,2772.4
E00014865,4581.3
E00014866,1911.9
E00014867,14581.0
E00014868,4514.5
E00014869,5203.4
E00014870,3117.8
E00014871,4802.9
E00014872,1585.1
E00014873,19299.4
E00014874,2219.9
E00014875,15706.5
E00014876,367.2
E00014877,1730.7
E00014878,1970.5
E00014879,7686.2
E00014880,17966.1
E00014881,729.3
E00014882,6895.7
E00014883,25428.6
E00014884,7013.6
E00014885,12296.3
E00014886,15505.6
E00014887,3989.4
E00014888,1187.8
E00014889,8673.3
E00014890,8456.6
E00014891,8354.7
E00014892,8888.9
E00014893,3993.2
E00014894,10090.1
E00014895,8879.1
E00014896,9544.1
E00014897,12967.5
E00014898,10407.4
E00014899,10452.1
E00014900,4278.5
E00014901,1893.6
E00014902,4358.4
E00014903,4616.5
E00014904,6333.3
E00014905,3835.6
E00014906,11066.0
E00014907,6539.8
E00014908,5761.6
E00014909,5142.9
E00014910,4684.3
E00014911,4817.2
E00014912,7941.2
E00014913,7443.3
E00014914,8606.6
E00014915,9301.1
E00014916,4637.5
E00014917,9452.7
E00014918,645.4
E00014919,8505.7
E00014920,11050.1
E00014921,13507.2
E00014922,2517.2
E00014923,7981.7
E00014924,3120.2
E00014926,6058.4
E00014927,8678.3
E00014928,3151.3
E00014929,9013.8
E00014930,6969.7
E00014931,10293.2
E00014932,7472.3
E00014933,12113.6
E00014934,8762.1
E00014935,16236.0
E00014936,10838.7
E00014937,11388.9
E00014939,9321.5
E00014940,14795.3
E00014941,8470.1
E00014942,7982.5
E00014943,8291.8
E00014944,11666.7
E00014945,12358.5
E00014946,13485.7
E00014947,7878.8
E00014948,9709.4
E00014950,10143.3
E00014951,10752.2
E00014952,12394.8
E00014953,8215.2
E00014955,17929.0
E00014956,11858.7
E00014957,9104.0
E00014958,13656.2
E00014959,9975.9
E00014960,4321.9
E00014961,7140.0
E00014962,33777.8
E00014963,28378.4
E00014964,11038.0
E00014965,9859.2
E00014966,12364.7
E00014967,9799.0
E00014968,30000.0
E00014969,42608.7
E00014970,28741.3
E00014971,3406.8
E00014972,17673.0
E00014973,13006.0
E00014974,19578.9
E00014975,8689.1
E00014976,14252.0
E00014977,2832.2
E00014978,2192.8
E00014979,5317.3
E00014980,5597.7
E00014981,4640.0
E00014982,5006.5
E00014983,4792.2
E00014984,5285.7
E00014985,2718.6
E00014986,5670.3
E00014987,5757.6
E00014988,3473.0
E00014989,5634.5
E00014990,6258.2
E00014991,7217.4
E00014992,2681.0
E00014993,6875.0
E00014994,10461.1
E00014995,7040.2
E00014996,4630.2
E00014997,6164.4
E00014998,4953.9
E00014999,9848.9
E00015000,7253.2
E00015001,6534.7
E00015002,5695.1
E00015003,5413.3
E00015004,6630.4
E00015005,8895.0
E00015006,5727.6
E00015007,4134.3
E00015008,5457.9
E00015009,2794.3
E00015010,9664.8
E00015011,6365.9
E00015012,5841.1
E00015013,4638.7
E00015014,1638.2
E00015015,5824.7
E00015016,6009.2
E00015017,5950.9
E00015018,2357.8
E00015019,5989.2
E00015020,15725.8
E00015021,11207.4
E00015022,7583.5
E00015023,7850.0
E00015024,6915.2
E00015025,2320.6
E00015026,4672.0
E00015027,8784.1
E00015028,2080.6
E00015029,3817.3
E00015030,3002.4
E00015031,4469.1
E00015032,5985.1
E00015033,4255.1
E00015034,3044.8
E00015035,13046.4
E00015036,4011.4
E00015037,4237.9
E00015038,6689.3
E00015039,13741.9
E00015041,11594.2
E00015042,11883.4
E00015043,7481.5
E00015044,6307.7
E00015046,13144.3
E00015047,9195.4
E00015048,10483.9
E00015049,5133.2
E00015050,9664.2
E00015051,10450.8
E00015052,11611.4
E00015053,5853.7
E00015054,10094.6
E00015055,9669.1
E00015056,12971.7
E00015057,11923.1
E00015058,11016.9
E00015059,12297.9
E00015060,15468.8
E00015061,14558.8
E00015062,6423.2
E00015063,14733.7
E00015065,18915.7
E00015066,11988.6
E00015067,6146.1
E00015068,8994.6
E00015069,8536.6
E00015070,13555.6
E00015071,8071.9
E00015072,4923.1
E00015073,6530.6
E00015074,10311.6
E00015075,4548.1
E00015076,7697.2
E00015077,12738.1
E00015078,9770.1
E00015079,9356.4
E00015080,4838.2
E00015081,3561.3
E00015082,8847.7
E00015083,2126.2
E00015084,8567.2
E00015085,3317.2
E00015086,9247.6
E00015087,6804.3
E00015088,5008.5
E00015089,7863.2
E00015090,4971.8
E00015091,3397.8
E00015092,7742.7
E00015093,9461.5
E00015094,6735.8
E00015095,7964.4
E00015096,14424.8
E00015097,9548.6
E00015098,9886.0
E00015099,9325.5
E00015100,10033.2
E00015101,7782.1
E00015102,11658.8
E00015103,6641.8
E00015104,8249.3
E00015105,11390.4
E00015106,10106.4
E00015107,10122.0
E00015108,6674.1
E00015109,8172.8
E00015110,7577.2
E00015111,7450.1
E00015112,6330.0
E00015113,7932.0
E00015114,3863.3
E00015115,8804.7
E00015116,321.9
E00015117,7248.5
E00015118,2369.4
E00015119,9036.1
E00015120,10328.6
E00015121,5158.9
E00015122,3557.1
E00015123,6548.2
E00015124,7766.7
E00015125,9416.9
E00015126,7602.2
E00015127,10476.2
E00015128,7444.4
E00015129,16739.1
E00015130,5070.2
E00015131,7547.2
E00015132,7330.3
E00015133,8366.8
E00015135,9256.6
E00015136,3550.7
E00015137,4233.3
E00015138,3225.8
E00015139,9498.7
E00015140,7699.3
E00015141,5423.7
E00015142,7599.2
E00015143,8495.8
E00015144,4216.9
E00015145,8253.7
E00015146,5536.8
E00015147,8304.7
E00015148,9939.2
E00015149,2263.8
E00015150,7211.9
E00015151,10113.6
E00015152,4765.0
E00015153,7942.4
E00015154,4205.1
E00015155,7356.1
E00015156,6967.0
E00015157,6163.1
E00015158,11644.7
E00015159,7554.2
E00015160,2712.6
E00015161,7017.2
E00015162,13784.9
E00015163,12350.7
E00015164,6291.4
E00015165,8565.1
E00015167,21186.4
E00015168,9720.1
E00015169,10588.2
E00015171,11397.8
E00015172,11442.3
E00015173,7228.9
E00015175,6384.6
E00015176,51363.6
E00015178,18469.4
E00015179,48809.5
E00015181,7197.0
E00015182,16347.8
E00015183,2330.6
E00015184,4125.6
E00015185,10549.0
E00015186,33823.5
E00015187,12477.1
E00015188,9210.5
E00015189,20689.7
E00015190,32432.4
E00015191,18817.2
E00015192,20806.5
E00015193,8250.0
E00015194,23484.8
E00015195,13885.1
E00015196,20882.4
E00015197,16802.7
E00015198,27162.2
E00015199,19891.3
E00015201,12295.1
E00015202,3853.8
E00015203,7448.8
E00015204,9676.6
E00015205,17586.2
E00015206,14370.1
E00015207,14466.3
E00015208,7650.6
E00015209,18607.0
E00015210,22313.4
E00015211,17302.6
E00015212,10939.0
E00015213,12346.2
E00015214,19825.6
E00015215,15454.5
E00015216,10228.6
E00015217,7835.1
E00015218,13812.2
E00015219,11889.8
E00015220,12829.3
E00015221,19839.6
E00015222,15326.1
E00015223,16168.8
E00015224,16805.6
E00015225,22135.9
E00015226,13255.8
E00015227,18037.4
E00015228,12159.4
E00015229,10943.4
E00015230,12690.1
E00015231,14512.8
E00015232,10569.3
E00015234,16298.3
E00015235,15230.1
E00015236,11719.5
E00015237,18066.7
E00015238,24324.3
E00015239,16697.2
E00015240,12702.7
E00015241,35135.1
E00015242,13836.7
E00015243,15493.8
E00015244,14270.0
E00015245,18904.1
E00015246,14688.8
E00015247,23684.2
E00015249,11407.2
E00015250,12622.4
E00015251,10414.9
E00015252,965.1
E00015253,13032.8
E00015254,5436.2
E00015255,11032.0
E00015256,20084.0
E00015257,4905.4
E00015258,13694.0
E00015259,17555.6
E00015260,15972.2
E00015261,7644.4
E00015262,15029.6
E00015263,12592.6
E00015264,10449.0
E00015265,13838.9
E00015266,25138.9
E00015267,13100.4
E00015268,18000.0
E00015269,17079.6
E00015270,13431.4
E00015271,15419.0
E00015272,8324.7
E00015273,9137.4
E00015274,14977.6
E00015275,16092.0
E00015276,18411.8
E00015277,18737.9
E00015278,17770.7
E00015279,19180.3
E00015280,10486.7
E00015281,9782.0
E00015282,15132.3
E00015283,16420.2
E00015284,3752.5
E00015285,13219.5
E00015286,11737.3
E00015287,13309.6
E00015288,7872.3
E00015289,13274.6
E00015290,17104.1
E00015291,10137.5
E00015292,13549.6
E00015293,21904.8
E00015294,12487.6
E00015295,12701.4
E00015296,15777.8
E00015297,14973.8
E00015298,15939.1
E00015299,12186.0
E00015300,12722.8
E00015301,17357.1
E00015302,9561.0
E00015303,24301.1
E00015304,10764.9
E00015305,13811.5
E00015306,11279.6
E00015307,14488.6
E00015308,19473.7
E00015309,16989.2
E00015311,19144.4
E00015312,8634.7
E00015313,11716.0
E00015314,13645.3
E00015315,12264.2
E00015316,13966.9
E00015317,12007.6
E00015318,9790.9
E00015319,13809.5
E00015320,20400.0
E00015321,10189.6
E00015322,11374.4
E00015323,12834.2
E00015324,6795.6
E00015325,3587.7
E00015326,9823.8
E00015327,10776.3
E00015328,20432.1
E00015329,10156.3
E00015330,13568.6
E00015331,17638.2
E00015332,37333.3
E00015333,9338.5
E00015334,13729.5
E00015335,13778.5
E00015336,10197.4
E00015337,10683.8
E00015338,15422.9
E00015339,12818.5
E00015340,16257.0
E00015341,13673.5
E00015343,6612.0
E00015344,28632.5
E00015345,21358.0
E00015346,16250.0
E00015347,17512.0
E00015348,15989.8
E00015349,14029.1
E00015350,15547.9
E00015351,14705.9
E00015352,22835.8
E00015354,11877.1
E00015355,15000.0
E00015356,28875.0
E00015357,16940.6
E00015358,12863.6
E00015359,14761.9
E00015360,14375.0
E00015361,32187.5
E00015362,31655.6
E00015363,8040.4
E00015364,9884.1
E00015366,18314.0
E00015367,11594.7
E00015368,7775.2
E00015369,28267.7
E00015370,8991.9
E00015371,28900.0
E00015372,14488.9
E00015373,20500.0
E00015374,6681.3
E00015375,25862.1
E00015376,8456.5
E00015378,16230.8
E00015379,9598.7
E00015380,9506.6
E00015381,11681.7
E00015382,8934.1
E00015383,20526.3
E00015384,35166.7
E00015385,17474.7
E00015386,19090.9
E00015387,16069.7
E00015388,20619.0
E00015389,30309.3
E00015390,12463.2
E00015391,17828.3
E00015392,15573.8
E00015393,15490.2
E00015394,21267.6
E00015395,20389.6
E00015396,17348.1
E00015397,21841.0
E00015398,15559.3
E00015400,18081.6
E00015401,26553.7
E00015402,44252.9
E00015403,24144.1
E00015404,44220.2
E00015405,15734.6
E00015406,11889.4
E00015407,30217.4
E00015408,27230.8
E00015409,24206.3
E00015410,14880.0
E00015411,23760.0
E00015412,11351.4
E00015413,21338.6
E00015414,9708.0
E00015416,23184.7
E00015417,7617.8
E00015418,19795.9
E00015419,16089.4
E00015421,21360.0
E00015422,11369.0
E00015423,21949.7
E00015424,8536.6
E00015425,22067.0
E00015426,21411.0
E00015427,17185.6
E00015428,27258.1
E00015429,20000.0
E00015430,24160.6
E00015431,22268.9
E00015432,11566.3
E00015433,20894.7
E00015434,20098.5
E00015435,11097.6
E00015436,10717.0
E00015437,12821.2
E00015438,2009.3
E00015439,15950.0
E00015440,6110.0
E00015441,1916.3
E00015442,10000.0
E00015443,14312.8
E00015444,9703.4
E00015445,9873.4
E00015446,17797.6
E00015447,13063.4
E00015448,13736.3
E00015449,12732.7
E00015450,12129.0
E00015451,5580.9
E00015452,4134.3
E00015453,6849.7
E00015454,5985.2
E00015455,8800.0
E00015456,12804.9
E00015457,11935.5
E00015458,20360.4
E00015459,17000.0
E00015460,10781.3
E00015461,12935.8
E00015462,9532.2
E00015463,12090.2
E00015464,12075.5
E00015465,19202.1
E00015466,11095.9
E00015467,11538.5
E00015468,16190.5
E00015469,13715.4
E00015470,10866.1
E00015471,9866.1
E00015472,12262.8
E00015473,13013.7
E00015474,8199.1
E00015475,12434.8
E00015476,7611.2
E00015477,13535.9
E00015478,6428.6
E00015479,8216.6
E00015480,11930.5
E00015481,10980.4
E00015482,22673.3
E00015483,15609.8
E00015484,17500.0
E00015485,8545.5
E00015486,19626.9
E00015487,8810.4
E00015488,15280.9
E00015489,11196.8
E00015490,850.2
E00015491,3688.1
E00015492,17234.0
E00015493,11915.5
E00015494,17382.2
E00015495,9468.1
E00015496,20694.4
E00015497,13915.1
E00015498,28017.2
E00015499,21614.9
E00015501,16022.1
E00015502,60684.9
E00015503,19864.9
E00015504,23968.3
E00015505,1366.4
E00015506,19176.5
E00015507,6333.3
E00015508,15566.0
E00015509,12907.0
E00015510,17149.5
E00015511,5528.5
E00015512,9337.7
E00015513,8871.0
E00015514,7445.3
E00015515,4034.8
E00015516,17865.9
E00015517,10000.0
E00015518,14885.5
E00015519,6673.3
E00015520,9140.2
E00015522,9252.1
E00015523,13958.3
E00015524,15200.0
E00015525,14511.0
E00015526,10243.2
E00015527,13268.3
E00015528,15279.2
E00015529,13514.9
E00015530,6666.7
E00015531,9655.2
E00015532,13902.4
E00015533,14397.2
E00015534,13428.6
E00015535,13582.9
E00015536,11136.4
E00015537,7020.9
E00015538,7545.8
E00015539,6349.2
E00015540,7083.3
E00015541,10370.4
E00015542,8750.0
E00015543,16200.0
E00015544,14444.4
E00015545,10360.8
E00015546,8113.8
E00015547,13041.5
E00015548,16367.9
E00015549,10151.5
E00015550,19597.7
E00015551,4562.4
E00015552,10970.1
E00015553,9114.3
E00015554,9025.1
E00015555,6821.5
E00015556,17329.5
E00015557,11500.0
E00015558,14304.2
E00015559,16298.3
E00015560,9606.1
E00015561,13221.8
E00015562,9164.0
E00015563,8181.8
E00015564,8148.1
E00015565,11470.6
E00015566,8361.8
E00015567,5923.4
E00015568,11498.1
E00015569,12551.4
E00015570,10985.4
E00015571,10150.0
E00015572,9333.3
E00015573,10095.5
E00015574,27410.7
E00015575,26080.0
E00015576,12520.5
E00015577,21802.3
E00015578,12857.1
E00015579,15458.5
E00015580,6612.9
E00015581,13876.7
E00015582,12301.3
E00015583,23760.7
E00015584,13813.2
E00015585,8939.8
E00015586,16521.7
E00015587,15434.8
E00015588,29230.8
E00015589,31779.7
E00015591,22946.9
E00015592,11226.2
E00015593,28872.2
E00015594,21944.4
E00015595,11243.2
E00015596,10448.3
E00015597,20056.2
E00015598,24406.8
E00015600,37472.5
E00015601,41875.0
E00015602,10611.5
E00015603,25210.1
E00015604,10363.6
E00015605,22016.1
E00015606,23821.1
E00015607,15778.9
E00015608,6713.0
E00015609,12265.0
E00015611,18969.1
E00015612,19655.2
E00015613,13720.9
E00015614,18395.7
E00015615,24122.1
E00015616,15581.4
E00015617,16821.7
E00015618,12871.3
E00015619,25573.8
E00015620,28130.8
E00015621,28684.2
E00015623,7316.2
E00015624,15952.4
E00015625,4222.8
E00015627,6215.1
E00015628,17272.7
E00015629,38108.1
E00015630,15702.1
E00015631,2834.2
E00015632,17333.3
E00015633,9824.0
E00015634,29714.3
E00015635,14102.6
E00015636,11938.0
E00015637,13600.0
E00015638,4012.9
E00015639,16293.1
E00015640,9381.4
E00015641,12362.9
E00015642,32115.4
E00015643,22553.2
E00015644,22727.3
E00015645,28415.8
E00015646,15416.7
E00015647,39672.1
E00015648,25000.0
E00015649,25395.7
E00015650,16349.2
E00015651,15078.5
E00015652,18947.4
E00015653,31923.1
E00015654,22169.8
E00015655,24687.5
E00015656,18849.6
E00015657,29090.9
E00015658,10926.8
E00015659,13545.0
E00015660,4523.8
E00015661,12708.3
E00015662,25118.1
E00015663,20000.0
E00015664,11477.3
E00015665,15056.8
E00015667,14972.1
E00015668,18319.3
E00015669,39482.8
E00015670,16402.9
E00015671,32916.7
E00015672,15193.8
E00015673,12343.8
E00015674,11428.6
E00015675,6632.3
E00015676,17189.2
E00015677,36565.7
E00015678,10025.3
E00015679,12318.2
E00015680,17700.5
E00015681,29850.7
E00015682,11901.0
E00015683,4459.5
E00015684,10272.7
E00015686,9375.0
E00015687,11065.1
E00015688,18407.1
E00015689,13177.1
